Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
361680,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
365687,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
369264,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
369266,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
370449,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
370451,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
370453,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
370454,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
370455,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
371539,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
371541,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
376896,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
376898,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
377882,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
380551,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
380553,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
380555,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
380556,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
380557,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
387286,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
388371,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
388373,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
390406,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
390408,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
390409,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
390410,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
390412,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
390413,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
391589,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
391590,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
396238,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
396239,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
398082,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
399123,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
399124,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
400454,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
400456,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
400457,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
400459,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
400460,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
401603,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
401604,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
406135,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
407185,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
407186,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
408829,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
410472,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
410474,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
410475,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
410476,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
410477,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
410477,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
412193,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
416059,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
417213,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
417215,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
419056,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
420361,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
420364,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
420365,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
420366,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
420368,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
421620,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
427198,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
427200,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
429129,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
429131,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
430438,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
430440,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
430441,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
430442,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
430444,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
431622,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
431624,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
433034,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
434200,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
434202,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
436300,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
436302,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
439050,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
439052,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
440421,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
440423,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
440425,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
440426,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
440427,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
440430,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
446440,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
446442,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
449107,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
450335,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
450337,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
450338,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
450341,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
450342,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
451355,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
451357,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
451358,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
457692,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
460438,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
460439,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
460440,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
460442,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
460443,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
461628,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
461630,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
466330,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
467671,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
467673,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
469535,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
469537,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
469538,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
470628,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
470629,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
470631,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
470631,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
470632,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
472740,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
476102,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
477423,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
477425,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
479631,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
479633,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
480708,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
480710,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
480711,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
480712,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
486728,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
488015,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
489074,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
490288,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
490291,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
490293,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
490294,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
490295,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
491444,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
491446,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
491447,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
496666,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
496668,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
498606,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
498607,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
500394,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
500395,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
500397,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
500399,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
500399,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
501565,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
501568,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
505495,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
505498,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
507410,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
508410,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
509841,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
509843,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
509843,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
509845,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
511170,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
511171,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
511174,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
511175,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
516196,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
517821,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
517822,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
518873,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
520390,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
520393,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
520394,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
520394,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
520395,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
521460,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
525764,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
528072,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
528074,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
530592,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
530593,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
530594,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
530596,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
530597,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
531815,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
531817,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
533743,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
533745,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
535016,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
535904,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
535906,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
537753,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
537755,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
539815,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
539818,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
539819,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
540900,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
540901,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
540902,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
540903,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
546011,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
546013,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
547385,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
548755,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
548758,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
550399,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
550401,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
550402,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
550403,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
550404,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
551495,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
552884,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
555855,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
556849,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
558430,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
558431,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
559466,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
559468,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
560592,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
560593,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
560594,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
560595,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
561760,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
565927,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
566908,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
568237,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
569435,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
569437,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
570543,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
570545,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
570546,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
570547,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
570548,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
571638,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
571639,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
576489,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
577924,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
577926,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
579093,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
579095,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
580367,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
580369,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
580371,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
580372,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
580373,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
581535,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
581537,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
588407,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
589412,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
589414,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
590596,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
590597,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
590598,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
590599,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
590600,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
590601,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
592057,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
595860,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
596881,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
596883,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
600352,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
600354,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
600355,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
600356,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
600357,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
601458,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
601460,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
605876,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
606977,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
606978,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
608853,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
609875,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
609877,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
609878,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
609878,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
611033,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
611034,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
611036,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
611036,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
615722,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
615724,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
618205,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
619227,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
620388,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
620389,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
620390,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
620391,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
620392,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
621396,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
622601,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
625763,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
627389,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
627391,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
629439,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
630427,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
630429,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
630430,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
630431,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
630432,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
630432,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
631647,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
633561,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
633562,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
633563,00000502,false,Rx,1,5,00,00,00,00,00,00,00,00,
635559,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
640470,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
640472,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
640473,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
640473,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
640474,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
641615,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
641616,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
646182,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
646183,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
648271,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
648272,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
649963,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
649966,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
649968,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
649969,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
651206,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
651208,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
651210,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
651211,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
656656,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
656658,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
658235,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
659357,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
659359,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
659360,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
660661,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
660663,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
660665,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
660666,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
660667,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
661892,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
667712,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
670206,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
670208,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
670209,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
670211,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
671225,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
671226,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
671227,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
671228,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
676211,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
676213,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
678247,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
678248,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
679846,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
679848,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
679849,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
680963,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
680965,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
680966,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
680967,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
682452,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
686406,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
686407,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
688576,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
689473,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
690474,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
690476,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
690477,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
690479,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
690480,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
691483,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
696842,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
700436,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
700438,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
700439,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
700440,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
700441,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
701566,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
701568,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
706428,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
706430,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
708250,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
709926,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
709927,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
709928,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
709929,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
710955,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
710957,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
710958,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
710959,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
710960,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
716560,00000520,false,Rx,1,8,00,06,52,00,00,00,00,00,
720462,00000510,false,Rx,1,8,01,10,00,00,00,00,00,00,
720464,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
720465,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
720466,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
720467,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
721510,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
721512,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
725886,00000520,false,Rx,1,8,01,06,52,00,00,00,00,00,
727268,00000521,false,Rx,1,6,00,00,00,00,9E,07,00,00,
727271,00000522,false,Rx,1,6,00,00,00,00,9E,07,00,00,
729248,00000523,false,Rx,1,6,00,00,D2,00,00,00,00,00,
729251,00000524,false,Rx,1,5,C8,C8,C8,C8,00,00,00,00,
730564,00000510,false,Rx,1,8,00,10,00,00,00,00,00,00,
730567,00000511,false,Rx,1,4,00,00,00,00,00,00,00,00,
730568,00000512,false,Rx,1,4,00,00,00,00,00,00,00,00,
730570,00000525,false,Rx,1,8,00,00,00,00,00,00,00,00,
730572,00000513,false,Rx,1,2,00,00,00,00,00,00,00,00,
731612,00000514,false,Rx,1,2,00,00,00,00,00,00,00,00,
731615,00000526,false,Rx,1,8,00,00,00,00,00,00,00,00,
733060,00000000,false,Rx,1,2,00,00,00,00,00,00,00,00,
734261,00000500,false,Rx,1,8,00,00,00,00,00,00,00,00,
